"_time","src_location",conteo
"2025-05-28T05:30:00.000-0300",Brazil,2
"2025-05-28T05:30:00.000-0300",Bulgaria,1
"2025-05-28T05:30:00.000-0300",China,1
"2025-05-28T05:30:00.000-0300","Czech Republic",1
"2025-05-28T05:30:00.000-0300",Ireland,3
"2025-05-28T05:30:00.000-0300",Netherlands,1
"2025-05-28T05:30:00.000-0300","Russian Federation",1
"2025-05-28T05:30:00.000-0300",Singapore,10
"2025-05-28T05:30:00.000-0300",Spain,1
"2025-05-28T05:30:00.000-0300",Switzerland,1
"2025-05-28T05:30:00.000-0300",Taiwan,1
"2025-05-28T05:30:00.000-0300","United Kingdom",16
"2025-05-28T05:30:00.000-0300","United States",77
"2025-05-28T05:30:00.000-0300",Uruguay,1
"2025-05-28T05:45:00.000-0300",Argentina,7
"2025-05-28T05:45:00.000-0300",Brazil,3
"2025-05-28T05:45:00.000-0300",Canada,1
"2025-05-28T05:45:00.000-0300",China,1
"2025-05-28T05:45:00.000-0300",France,1
"2025-05-28T05:45:00.000-0300",Ireland,3
"2025-05-28T05:45:00.000-0300",Italy,1
"2025-05-28T05:45:00.000-0300","Russian Federation",1
"2025-05-28T05:45:00.000-0300",Singapore,8
"2025-05-28T05:45:00.000-0300",Switzerland,1
"2025-05-28T05:45:00.000-0300",Taiwan,1
"2025-05-28T05:45:00.000-0300","United Kingdom",17
"2025-05-28T05:45:00.000-0300","United States",78
"2025-05-28T05:45:00.000-0300",Uruguay,1
"2025-05-28T06:00:00.000-0300",Argentina,17
"2025-05-28T06:00:00.000-0300",Brazil,1
"2025-05-28T06:00:00.000-0300",Bulgaria,1
"2025-05-28T06:00:00.000-0300",France,1
"2025-05-28T06:00:00.000-0300",Italy,1
"2025-05-28T06:00:00.000-0300",Netherlands,1
"2025-05-28T06:00:00.000-0300","Russian Federation",2
"2025-05-28T06:00:00.000-0300",Singapore,11
"2025-05-28T06:00:00.000-0300",Taiwan,1
"2025-05-28T06:00:00.000-0300","United Kingdom",16
"2025-05-28T06:00:00.000-0300","United States",85
"2025-05-28T06:15:00.000-0300",Argentina,11
"2025-05-28T06:15:00.000-0300",Brazil,2
"2025-05-28T06:15:00.000-0300",Bulgaria,1
"2025-05-28T06:15:00.000-0300",Canada,1
"2025-05-28T06:15:00.000-0300",France,1
"2025-05-28T06:15:00.000-0300","Russian Federation",1
"2025-05-28T06:15:00.000-0300",Singapore,10
"2025-05-28T06:15:00.000-0300","United Kingdom",15
"2025-05-28T06:15:00.000-0300","United States",53
"2025-05-28T06:15:00.000-0300",Uruguay,1
"2025-05-28T06:30:00.000-0300",Argentina,22
"2025-05-28T06:30:00.000-0300",Brazil,2
"2025-05-28T06:30:00.000-0300",Germany,2
"2025-05-28T06:30:00.000-0300",Panama,1
"2025-05-28T06:30:00.000-0300",Singapore,15
"2025-05-28T06:30:00.000-0300",Thailand,1
"2025-05-28T06:30:00.000-0300","United Kingdom",16
"2025-05-28T06:30:00.000-0300","United States",77
"2025-05-28T06:45:00.000-0300",Argentina,28
"2025-05-28T06:45:00.000-0300",Brazil,1
"2025-05-28T06:45:00.000-0300",Canada,2
"2025-05-28T06:45:00.000-0300",France,1
"2025-05-28T06:45:00.000-0300",Germany,2
"2025-05-28T06:45:00.000-0300",India,1
"2025-05-28T06:45:00.000-0300",Mexico,1
"2025-05-28T06:45:00.000-0300",Paraguay,1
"2025-05-28T06:45:00.000-0300",Singapore,12
"2025-05-28T06:45:00.000-0300","United Kingdom",16
"2025-05-28T06:45:00.000-0300","United States",68
"2025-05-28T07:00:00.000-0300",Argentina,27
"2025-05-28T07:00:00.000-0300",Brazil,2
"2025-05-28T07:00:00.000-0300",Bulgaria,1
"2025-05-28T07:00:00.000-0300",Canada,3
"2025-05-28T07:00:00.000-0300",France,3
"2025-05-28T07:00:00.000-0300",Germany,1
"2025-05-28T07:00:00.000-0300","Korea Republic Of",1
"2025-05-28T07:00:00.000-0300","Russian Federation",3
"2025-05-28T07:00:00.000-0300",Singapore,11
"2025-05-28T07:00:00.000-0300","United Kingdom",18
"2025-05-28T07:00:00.000-0300","United States",83
"2025-05-28T07:00:00.000-0300",Uruguay,1
"2025-05-28T07:00:00.000-0300","Viet Nam",1
"2025-05-28T07:15:00.000-0300",Argentina,37
"2025-05-28T07:15:00.000-0300",Brazil,1
"2025-05-28T07:15:00.000-0300",Bulgaria,1
"2025-05-28T07:15:00.000-0300",Canada,20
"2025-05-28T07:15:00.000-0300",China,1
"2025-05-28T07:15:00.000-0300","European Union",1
"2025-05-28T07:15:00.000-0300",Germany,1
"2025-05-28T07:15:00.000-0300",India,1
"2025-05-28T07:15:00.000-0300",Singapore,7
"2025-05-28T07:15:00.000-0300","United Kingdom",15
"2025-05-28T07:15:00.000-0300","United States",36
"2025-05-28T07:15:00.000-0300",Uruguay,1
"2025-05-28T07:30:00.000-0300",Argentina,29
"2025-05-28T07:30:00.000-0300",Brazil,1
"2025-05-28T07:30:00.000-0300",Canada,3
"2025-05-28T07:30:00.000-0300",China,3
"2025-05-28T07:30:00.000-0300",France,1
"2025-05-28T07:30:00.000-0300","Russian Federation",2
"2025-05-28T07:30:00.000-0300",Singapore,6
"2025-05-28T07:30:00.000-0300","United Kingdom",17
"2025-05-28T07:30:00.000-0300","United States",74
"2025-05-28T07:45:00.000-0300",Argentina,42
"2025-05-28T07:45:00.000-0300",Brazil,2
"2025-05-28T07:45:00.000-0300",Bulgaria,1
"2025-05-28T07:45:00.000-0300",China,2
"2025-05-28T07:45:00.000-0300","Hong Kong",1
"2025-05-28T07:45:00.000-0300",Singapore,12
"2025-05-28T07:45:00.000-0300","United Kingdom",19
"2025-05-28T07:45:00.000-0300","United States",63
"2025-05-28T08:00:00.000-0300",Argentina,47
"2025-05-28T08:00:00.000-0300",Brazil,2
"2025-05-28T08:00:00.000-0300",Canada,19
"2025-05-28T08:00:00.000-0300","Korea Republic Of",1
"2025-05-28T08:00:00.000-0300",Paraguay,1
"2025-05-28T08:00:00.000-0300",Singapore,9
"2025-05-28T08:00:00.000-0300","United Kingdom",21
"2025-05-28T08:00:00.000-0300","United States",61
"2025-05-28T08:00:00.000-0300",Uruguay,1
"2025-05-28T08:15:00.000-0300",Argentina,55
"2025-05-28T08:15:00.000-0300",Brazil,2
"2025-05-28T08:15:00.000-0300",Bulgaria,1
"2025-05-28T08:15:00.000-0300",Canada,19
"2025-05-28T08:15:00.000-0300","Hong Kong",1
"2025-05-28T08:15:00.000-0300",Paraguay,1
"2025-05-28T08:15:00.000-0300",Singapore,9
"2025-05-28T08:15:00.000-0300",Taiwan,1
"2025-05-28T08:15:00.000-0300","United Kingdom",16
"2025-05-28T08:15:00.000-0300","United States",77
"2025-05-28T08:30:00.000-0300",Argentina,64
"2025-05-28T08:30:00.000-0300",Brazil,7
"2025-05-28T08:30:00.000-0300",Canada,19
"2025-05-28T08:30:00.000-0300",Germany,1
"2025-05-28T08:30:00.000-0300","Hong Kong",1
"2025-05-28T08:30:00.000-0300",Ireland,1
"2025-05-28T08:30:00.000-0300",Japan,1
"2025-05-28T08:30:00.000-0300",Netherlands,1
"2025-05-28T08:30:00.000-0300",Singapore,8
"2025-05-28T08:30:00.000-0300",Spain,1
"2025-05-28T08:30:00.000-0300","United Kingdom",20
"2025-05-28T08:30:00.000-0300","United States",78
"2025-05-28T08:30:00.000-0300",Uruguay,2
"2025-05-28T08:45:00.000-0300",Argentina,75
"2025-05-28T08:45:00.000-0300",Brazil,3
"2025-05-28T08:45:00.000-0300",Bulgaria,1
"2025-05-28T08:45:00.000-0300",Canada,20
"2025-05-28T08:45:00.000-0300","European Union",1
"2025-05-28T08:45:00.000-0300",Germany,1
"2025-05-28T08:45:00.000-0300",India,1
"2025-05-28T08:45:00.000-0300",Ireland,1
"2025-05-28T08:45:00.000-0300","Korea Republic Of",1
"2025-05-28T08:45:00.000-0300",Paraguay,2
"2025-05-28T08:45:00.000-0300","Russian Federation",7
"2025-05-28T08:45:00.000-0300",Singapore,12
"2025-05-28T08:45:00.000-0300","United Kingdom",20
"2025-05-28T08:45:00.000-0300","United States",66
"2025-05-28T08:45:00.000-0300",Uruguay,2
"2025-05-28T09:00:00.000-0300",Argentina,72
"2025-05-28T09:00:00.000-0300",Brazil,3
"2025-05-28T09:00:00.000-0300","Iran Islamic Republic Of",1
"2025-05-28T09:00:00.000-0300",Ireland,3
"2025-05-28T09:00:00.000-0300",Paraguay,1
"2025-05-28T09:00:00.000-0300",Poland,1
"2025-05-28T09:00:00.000-0300",Singapore,10
"2025-05-28T09:00:00.000-0300","United Kingdom",16
"2025-05-28T09:00:00.000-0300","United States",58
"2025-05-28T09:15:00.000-0300",Argentina,72
"2025-05-28T09:15:00.000-0300",Brazil,5
"2025-05-28T09:15:00.000-0300",Bulgaria,1
"2025-05-28T09:15:00.000-0300",Finland,1
"2025-05-28T09:15:00.000-0300",Germany,1
"2025-05-28T09:15:00.000-0300",Ireland,3
"2025-05-28T09:15:00.000-0300",Paraguay,1
"2025-05-28T09:15:00.000-0300",Poland,1
"2025-05-28T09:15:00.000-0300","Russian Federation",5
"2025-05-28T09:15:00.000-0300",Singapore,8
"2025-05-28T09:15:00.000-0300",Spain,2
"2025-05-28T09:15:00.000-0300","United Kingdom",19
"2025-05-28T09:15:00.000-0300","United States",70
"2025-05-28T09:30:00.000-0300",Argentina,84
"2025-05-28T09:30:00.000-0300",Brazil,6
"2025-05-28T09:30:00.000-0300",Germany,1
"2025-05-28T09:30:00.000-0300","Hong Kong",1
"2025-05-28T09:30:00.000-0300",Ireland,3
"2025-05-28T09:30:00.000-0300",Paraguay,1
"2025-05-28T09:30:00.000-0300",Singapore,8
"2025-05-28T09:30:00.000-0300",Spain,2
"2025-05-28T09:30:00.000-0300","United Kingdom",19
"2025-05-28T09:30:00.000-0300","United States",85
"2025-05-28T09:45:00.000-0300",Argentina,85
"2025-05-28T09:45:00.000-0300",Brazil,4
"2025-05-28T09:45:00.000-0300",Bulgaria,1
"2025-05-28T09:45:00.000-0300",Chile,1
"2025-05-28T09:45:00.000-0300",Germany,1
"2025-05-28T09:45:00.000-0300",Ireland,3
"2025-05-28T09:45:00.000-0300",Netherlands,1
"2025-05-28T09:45:00.000-0300",Singapore,10
"2025-05-28T09:45:00.000-0300","United Kingdom",22
"2025-05-28T09:45:00.000-0300","United States",83
"2025-05-28T10:00:00.000-0300",Argentina,99
"2025-05-28T10:00:00.000-0300",Austria,1
"2025-05-28T10:00:00.000-0300",Brazil,5
"2025-05-28T10:00:00.000-0300",Bulgaria,1
"2025-05-28T10:00:00.000-0300",Canada,1
"2025-05-28T10:00:00.000-0300",Chile,1
"2025-05-28T10:00:00.000-0300",France,1
"2025-05-28T10:00:00.000-0300",Germany,1
"2025-05-28T10:00:00.000-0300",Greece,1
"2025-05-28T10:00:00.000-0300",Ireland,4
"2025-05-28T10:00:00.000-0300",Singapore,6
"2025-05-28T10:00:00.000-0300","United Kingdom",21
"2025-05-28T10:00:00.000-0300","United States",50
"2025-05-28T10:15:00.000-0300",Argentina,93
"2025-05-28T10:15:00.000-0300",Austria,1
"2025-05-28T10:15:00.000-0300",Brazil,3
"2025-05-28T10:15:00.000-0300",Bulgaria,1
"2025-05-28T10:15:00.000-0300",Colombia,1
"2025-05-28T10:15:00.000-0300",Finland,1
"2025-05-28T10:15:00.000-0300",Germany,1
"2025-05-28T10:15:00.000-0300",Greece,1
"2025-05-28T10:15:00.000-0300","Russian Federation",1
"2025-05-28T10:15:00.000-0300",Singapore,7
"2025-05-28T10:15:00.000-0300",Spain,2
"2025-05-28T10:15:00.000-0300","United Kingdom",22
"2025-05-28T10:15:00.000-0300","United States",78
"2025-05-28T10:15:00.000-0300",Uruguay,1
"2025-05-28T10:30:00.000-0300",Argentina,102
"2025-05-28T10:30:00.000-0300",Brazil,3
"2025-05-28T10:30:00.000-0300",Bulgaria,1
"2025-05-28T10:30:00.000-0300",Canada,1
"2025-05-28T10:30:00.000-0300",Chile,2
"2025-05-28T10:30:00.000-0300",Colombia,1
"2025-05-28T10:30:00.000-0300",Ecuador,1
"2025-05-28T10:30:00.000-0300",France,1
"2025-05-28T10:30:00.000-0300",Germany,2
"2025-05-28T10:30:00.000-0300",Greece,1
"2025-05-28T10:30:00.000-0300",Ireland,3
"2025-05-28T10:30:00.000-0300",Netherlands,4
"2025-05-28T10:30:00.000-0300",Singapore,10
"2025-05-28T10:30:00.000-0300","United Kingdom",21
"2025-05-28T10:30:00.000-0300","United States",92
"2025-05-28T10:30:00.000-0300",Uruguay,1
"2025-05-28T10:45:00.000-0300",Argentina,89
"2025-05-28T10:45:00.000-0300",Brazil,2
"2025-05-28T10:45:00.000-0300",Bulgaria,1
"2025-05-28T10:45:00.000-0300",Chile,1
"2025-05-28T10:45:00.000-0300","Czech Republic",2
"2025-05-28T10:45:00.000-0300","El Salvador",1
"2025-05-28T10:45:00.000-0300",France,2
"2025-05-28T10:45:00.000-0300",Germany,1
"2025-05-28T10:45:00.000-0300","Hong Kong",1
"2025-05-28T10:45:00.000-0300",Ireland,3
"2025-05-28T10:45:00.000-0300",Netherlands,1
"2025-05-28T10:45:00.000-0300",Singapore,10
"2025-05-28T10:45:00.000-0300",Spain,1
"2025-05-28T10:45:00.000-0300","United Kingdom",23
"2025-05-28T10:45:00.000-0300","United States",60
"2025-05-28T10:45:00.000-0300",Uruguay,3
"2025-05-28T11:00:00.000-0300",Argentina,86
"2025-05-28T11:00:00.000-0300",Brazil,6
"2025-05-28T11:00:00.000-0300",Bulgaria,1
"2025-05-28T11:00:00.000-0300",Canada,3
"2025-05-28T11:00:00.000-0300",France,3
"2025-05-28T11:00:00.000-0300","Hong Kong",1
"2025-05-28T11:00:00.000-0300",Ireland,3
"2025-05-28T11:00:00.000-0300",Netherlands,1
"2025-05-28T11:00:00.000-0300","Russian Federation",1
"2025-05-28T11:00:00.000-0300",Singapore,10
"2025-05-28T11:00:00.000-0300","United Kingdom",24
"2025-05-28T11:00:00.000-0300","United States",74
"2025-05-28T11:00:00.000-0300",Uruguay,1
"2025-05-28T11:15:00.000-0300",Argentina,77
"2025-05-28T11:15:00.000-0300",Brazil,2
"2025-05-28T11:15:00.000-0300",Bulgaria,1
"2025-05-28T11:15:00.000-0300",Ireland,3
"2025-05-28T11:15:00.000-0300",Paraguay,1
"2025-05-28T11:15:00.000-0300",Singapore,9
"2025-05-28T11:15:00.000-0300","United Kingdom",20
"2025-05-28T11:15:00.000-0300","United States",68
"2025-05-28T11:30:00.000-0300",Argentina,76
"2025-05-28T11:30:00.000-0300","Bolivia Plurinational State Of",1
"2025-05-28T11:30:00.000-0300",Brazil,4
"2025-05-28T11:30:00.000-0300",Bulgaria,1
"2025-05-28T11:30:00.000-0300",China,2
"2025-05-28T11:30:00.000-0300",Denmark,1
"2025-05-28T11:30:00.000-0300",France,1
"2025-05-28T11:30:00.000-0300",Ireland,3
"2025-05-28T11:30:00.000-0300","Russian Federation",1
"2025-05-28T11:30:00.000-0300",Singapore,14
"2025-05-28T11:30:00.000-0300",Spain,2
"2025-05-28T11:30:00.000-0300","United Kingdom",15
"2025-05-28T11:30:00.000-0300","United States",81
"2025-05-28T11:45:00.000-0300",Argentina,85
"2025-05-28T11:45:00.000-0300",Brazil,4
"2025-05-28T11:45:00.000-0300",Bulgaria,1
"2025-05-28T11:45:00.000-0300",Chile,1
"2025-05-28T11:45:00.000-0300",Finland,1
"2025-05-28T11:45:00.000-0300",Paraguay,2
"2025-05-28T11:45:00.000-0300",Singapore,10
"2025-05-28T11:45:00.000-0300",Spain,1
"2025-05-28T11:45:00.000-0300","United Kingdom",16
"2025-05-28T11:45:00.000-0300","United States",56
"2025-05-28T12:00:00.000-0300",Argentina,92
"2025-05-28T12:00:00.000-0300",Austria,1
"2025-05-28T12:00:00.000-0300",Brazil,6
"2025-05-28T12:00:00.000-0300",Bulgaria,1
"2025-05-28T12:00:00.000-0300",Canada,1
"2025-05-28T12:00:00.000-0300",Chile,1
"2025-05-28T12:00:00.000-0300",Ireland,1
"2025-05-28T12:00:00.000-0300",Mexico,1
"2025-05-28T12:00:00.000-0300",Paraguay,1
"2025-05-28T12:00:00.000-0300","Russian Federation",2
"2025-05-28T12:00:00.000-0300",Singapore,8
"2025-05-28T12:00:00.000-0300",Spain,2
"2025-05-28T12:00:00.000-0300","United Kingdom",22
"2025-05-28T12:00:00.000-0300","United States",86
"2025-05-28T12:15:00.000-0300",Argentina,72
"2025-05-28T12:15:00.000-0300","Bolivia Plurinational State Of",1
"2025-05-28T12:15:00.000-0300",Brazil,4
"2025-05-28T12:15:00.000-0300",Bulgaria,1
"2025-05-28T12:15:00.000-0300",Chile,1
"2025-05-28T12:15:00.000-0300","European Union",1
"2025-05-28T12:15:00.000-0300",France,1
"2025-05-28T12:15:00.000-0300",Mexico,1
"2025-05-28T12:15:00.000-0300",Singapore,10
"2025-05-28T12:15:00.000-0300",Spain,1
"2025-05-28T12:15:00.000-0300","United Kingdom",23
"2025-05-28T12:15:00.000-0300","United States",89
"2025-05-28T12:15:00.000-0300","Venezuela Bolivarian Republic Of",1
"2025-05-28T12:30:00.000-0300",Argentina,73
"2025-05-28T12:30:00.000-0300",Brazil,4
"2025-05-28T12:30:00.000-0300",Bulgaria,1
"2025-05-28T12:30:00.000-0300",Canada,1
"2025-05-28T12:30:00.000-0300",Chile,3
"2025-05-28T12:30:00.000-0300",Colombia,1
"2025-05-28T12:30:00.000-0300","Czech Republic",1
"2025-05-28T12:30:00.000-0300",Germany,2
"2025-05-28T12:30:00.000-0300",Paraguay,1
"2025-05-28T12:30:00.000-0300","Russian Federation",1
"2025-05-28T12:30:00.000-0300",Singapore,12
"2025-05-28T12:30:00.000-0300","United Kingdom",24
"2025-05-28T12:30:00.000-0300","United States",88
"2025-05-28T12:30:00.000-0300","Venezuela Bolivarian Republic Of",1
"2025-05-28T12:45:00.000-0300",Argentina,82
"2025-05-28T12:45:00.000-0300","Bolivia Plurinational State Of",3
"2025-05-28T12:45:00.000-0300",Brazil,4
"2025-05-28T12:45:00.000-0300",Bulgaria,1
"2025-05-28T12:45:00.000-0300",Canada,1
"2025-05-28T12:45:00.000-0300",Finland,3
"2025-05-28T12:45:00.000-0300",Germany,2
"2025-05-28T12:45:00.000-0300",Mexico,1
"2025-05-28T12:45:00.000-0300","Russian Federation",1
"2025-05-28T12:45:00.000-0300",Singapore,6
"2025-05-28T12:45:00.000-0300","United Kingdom",29
"2025-05-28T12:45:00.000-0300","United States",48
"2025-05-28T12:45:00.000-0300",Uruguay,1
"2025-05-28T12:45:00.000-0300","Venezuela Bolivarian Republic Of",1
"2025-05-28T13:00:00.000-0300",Argentina,46
"2025-05-28T13:00:00.000-0300",Brazil,2
"2025-05-28T13:00:00.000-0300",Bulgaria,1
"2025-05-28T13:00:00.000-0300",Denmark,1
"2025-05-28T13:00:00.000-0300","European Union",1
"2025-05-28T13:00:00.000-0300",France,1
"2025-05-28T13:00:00.000-0300",Germany,1
"2025-05-28T13:00:00.000-0300","Hong Kong",1
"2025-05-28T13:00:00.000-0300",Mexico,1
"2025-05-28T13:00:00.000-0300",Poland,1
"2025-05-28T13:00:00.000-0300","Russian Federation",4
"2025-05-28T13:00:00.000-0300",Singapore,6
"2025-05-28T13:00:00.000-0300","United Kingdom",22
"2025-05-28T13:00:00.000-0300","United States",70
"2025-05-28T13:00:00.000-0300","Venezuela Bolivarian Republic Of",2
"2025-05-28T13:15:00.000-0300",Argentina,55
"2025-05-28T13:15:00.000-0300",Brazil,2
"2025-05-28T13:15:00.000-0300",Bulgaria,1
"2025-05-28T13:15:00.000-0300",Canada,5
"2025-05-28T13:15:00.000-0300",Chile,1
"2025-05-28T13:15:00.000-0300",Ecuador,2
"2025-05-28T13:15:00.000-0300",Finland,1
"2025-05-28T13:15:00.000-0300",Germany,2
"2025-05-28T13:15:00.000-0300","Hong Kong",1
"2025-05-28T13:15:00.000-0300",Mexico,2
"2025-05-28T13:15:00.000-0300","Russian Federation",1
"2025-05-28T13:15:00.000-0300",Singapore,11
"2025-05-28T13:15:00.000-0300","United Kingdom",19
"2025-05-28T13:15:00.000-0300","United States",60
"2025-05-28T13:30:00.000-0300",Argentina,55
"2025-05-28T13:30:00.000-0300",Brazil,7
"2025-05-28T13:30:00.000-0300",Bulgaria,1
"2025-05-28T13:30:00.000-0300",Canada,2
"2025-05-28T13:30:00.000-0300",Finland,1
"2025-05-28T13:30:00.000-0300",Germany,1
"2025-05-28T13:30:00.000-0300",Mexico,1
"2025-05-28T13:30:00.000-0300","Russian Federation",3
"2025-05-28T13:30:00.000-0300",Singapore,14
"2025-05-28T13:30:00.000-0300","United Kingdom",16
"2025-05-28T13:30:00.000-0300","United States",86
"2025-05-28T13:45:00.000-0300",Argentina,62
"2025-05-28T13:45:00.000-0300",Brazil,3
"2025-05-28T13:45:00.000-0300",Bulgaria,1
"2025-05-28T13:45:00.000-0300",Canada,1
"2025-05-28T13:45:00.000-0300",Colombia,1
"2025-05-28T13:45:00.000-0300",Germany,1
"2025-05-28T13:45:00.000-0300",Malaysia,1
"2025-05-28T13:45:00.000-0300",Monaco,1
"2025-05-28T13:45:00.000-0300",Netherlands,1
"2025-05-28T13:45:00.000-0300","Russian Federation",1
"2025-05-28T13:45:00.000-0300",Singapore,6
"2025-05-28T13:45:00.000-0300","United Kingdom",22
"2025-05-28T13:45:00.000-0300","United States",60
"2025-05-28T14:00:00.000-0300",Argentina,66
"2025-05-28T14:00:00.000-0300",Brazil,4
"2025-05-28T14:00:00.000-0300",Bulgaria,1
"2025-05-28T14:00:00.000-0300",Canada,21
"2025-05-28T14:00:00.000-0300","European Union",1
"2025-05-28T14:00:00.000-0300",Greece,1
"2025-05-28T14:00:00.000-0300",India,1
"2025-05-28T14:00:00.000-0300",Singapore,7
"2025-05-28T14:00:00.000-0300","United Kingdom",24
"2025-05-28T14:00:00.000-0300","United States",95
"2025-05-28T14:00:00.000-0300",Uruguay,1
"2025-05-28T14:15:00.000-0300",Argentina,91
"2025-05-28T14:15:00.000-0300",Brazil,4
"2025-05-28T14:15:00.000-0300",Bulgaria,1
"2025-05-28T14:15:00.000-0300",Canada,21
"2025-05-28T14:15:00.000-0300",Finland,1
"2025-05-28T14:15:00.000-0300",France,2
"2025-05-28T14:15:00.000-0300",India,1
"2025-05-28T14:15:00.000-0300",Paraguay,1
"2025-05-28T14:15:00.000-0300",Singapore,8
"2025-05-28T14:15:00.000-0300","United Kingdom",21
"2025-05-28T14:15:00.000-0300","United States",66
"2025-05-28T14:30:00.000-0300",Argentina,84
"2025-05-28T14:30:00.000-0300",Brazil,5
"2025-05-28T14:30:00.000-0300",Bulgaria,1
"2025-05-28T14:30:00.000-0300",Canada,1
"2025-05-28T14:30:00.000-0300",France,1
"2025-05-28T14:30:00.000-0300",Paraguay,1
"2025-05-28T14:30:00.000-0300","Russian Federation",1
"2025-05-28T14:30:00.000-0300",Singapore,12
"2025-05-28T14:30:00.000-0300","United Kingdom",24
"2025-05-28T14:30:00.000-0300","United States",86
"2025-05-28T14:30:00.000-0300",Uruguay,1
"2025-05-28T14:45:00.000-0300",Argentina,88
"2025-05-28T14:45:00.000-0300",Brazil,4
"2025-05-28T14:45:00.000-0300",Bulgaria,1
"2025-05-28T14:45:00.000-0300",China,1
"2025-05-28T14:45:00.000-0300",Japan,1
"2025-05-28T14:45:00.000-0300",Mexico,1
"2025-05-28T14:45:00.000-0300",Poland,1
"2025-05-28T14:45:00.000-0300",Singapore,7
"2025-05-28T14:45:00.000-0300","United Kingdom",18
"2025-05-28T14:45:00.000-0300","United States",67
"2025-05-28T14:45:00.000-0300",Uruguay,2
"2025-05-28T15:00:00.000-0300",Argentina,86
"2025-05-28T15:00:00.000-0300",Brazil,4
"2025-05-28T15:00:00.000-0300",Bulgaria,1
"2025-05-28T15:00:00.000-0300",Canada,1
"2025-05-28T15:00:00.000-0300",Germany,2
"2025-05-28T15:00:00.000-0300","Russian Federation",2
"2025-05-28T15:00:00.000-0300",Singapore,10
"2025-05-28T15:00:00.000-0300",Spain,1
"2025-05-28T15:00:00.000-0300","United Kingdom",24
"2025-05-28T15:00:00.000-0300","United States",81
"2025-05-28T15:00:00.000-0300",Uruguay,4
"2025-05-28T15:15:00.000-0300",Argentina,91
"2025-05-28T15:15:00.000-0300",Australia,1
"2025-05-28T15:15:00.000-0300",Brazil,4
"2025-05-28T15:15:00.000-0300",Bulgaria,1
"2025-05-28T15:15:00.000-0300",China,6
"2025-05-28T15:15:00.000-0300",Singapore,10
"2025-05-28T15:15:00.000-0300","United Kingdom",20
"2025-05-28T15:15:00.000-0300","United States",73
"2025-05-28T15:15:00.000-0300",Uruguay,1
"2025-05-28T15:30:00.000-0300",Argentina,69
"2025-05-28T15:30:00.000-0300",Brazil,3
"2025-05-28T15:30:00.000-0300",Bulgaria,1
"2025-05-28T15:30:00.000-0300",Canada,3
"2025-05-28T15:30:00.000-0300",Germany,1
"2025-05-28T15:30:00.000-0300","Russian Federation",3
"2025-05-28T15:30:00.000-0300",Singapore,10
"2025-05-28T15:30:00.000-0300","United Kingdom",19
"2025-05-28T15:30:00.000-0300","United States",88
